Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120,node_121,node_122,node_123,node_124,node_125,node_126,node_127,node_128,node_129,node_130,node_131,node_132,node_133,node_134,node_135,node_136,node_137,node_138,node_139,node_140,node_141,node_142,node_143,node_144,node_145,node_146,node_147,node_148,node_149,node_150,node_151,node_152,node_153,node_154,node_155,node_156,node_157,node_158,node_159,node_160,node_161,node_162,node_163,node_164,node_165,node_166,node_167,node_168,node_169,node_170,node_171,node_172,node_173,node_174,node_175,node_176,node_177,node_178,node_179,node_180,node_181,node_182,node_183,node_184,node_185,node_186,node_187,node_188,node_189,node_190,node_191,node_192,node_193,node_194,node_195
3,0.25919548,0.9015288,0.33613738,0.0,0.55142754,0.105183855,0.23396312,0.80299014,0.0,0.0,0.0,0.3168778,0.64989084,0.0,0.6883368,0.15642759,0.029725747,0.4194308,0.21708323,0.9415956,0.0,0.0,0.09496926,0.0,0.37066683,0.41540775,0.44451806,0.9209611,0.0,0.18430807,0.58947635,0.34850273,0.06499725,0.63272524,0.013292256,0.46172595,0.77640605,0.0,0.0,0.0,0.54114103,0.0,0.45150715,0.0,0.0,0.54271346,0.040139984,0.0,0.12729229,0.0,0.21219653,0.7851204,0.8312589,0.8464929,0.55389154,0.6442405,0.6214512,0.014302939,0.32285058,0.0,0.45276508,0.053606123,0.8029148,0.0,0.0,0.6007895,0.14207183,0.0,0.16952676,0.8589333,0.24052069,0.6876682,0.0,0.5977351,0.75134575,0.0,0.18659095,0.0,0.047852624,0.0,0.7717465,0.0,0.56248134,0.0,0.13096473,0.0,0.16802965,0.0,0.22170953,0.43707687,0.09236249,0.0,0.0,0.0,0.27952483,0.33497828,0.0,0.42261705,1.1490701,0.5081063,0.3129195,0.44672135,0.6273658,0.6206444,1.6199656,0.88544136,0.3797507,0.0,0.0,0.3327524,0.0,0.28630388,0.034495305,0.39898938,0.31174207,0.24332987,0.07593599,0.0,0.0,0.676228,1.018806,0.0,0.67968714,0.6497245,0.0,1.2154379,0.7389405,0.1736867,0.0,0.83655846,0.0,0.016812049,0.3158461,0.2330352,0.07733504,0.23062842,0.0,0.0,0.5048317,0.0,0.40410724,0.0,0.19004717,1.1975317,0.3850637,0.055336013,0.0,0.5128854,0.34861076,0.36457875,0.0739851,0.050818644,0.0,0.7420236,0.0,0.8873034,1.396002,0.39031482,0.53998125,0.4330614,0.0,1.0339108,0.06698444,0.05881366,0.0,0.0,0.5242019,0.5400957,0.0,0.0,0.0,0.0,0.0,0.04201918,0.0,0.7986775,0.3608388,0.45368102,0.5966257,0.0,0.40063545,0.424441,0.0,0.0,0.0,0.7272731,0.0,0.0,0.0,0.0,0.40163958,0.0,0.16794658,0.30430663,0.0,0.0
10,0.18974254,0.8828612,0.0,0.0,0.9064485,0.13876411,0.14354235,1.0667592,0.0,0.0,0.0,0.32712945,0.8384265,0.0,0.4426527,0.2460839,0.0,0.44051507,0.40664256,0.75422996,0.0,0.0,0.0,0.0,0.47373426,0.030369766,0.57434064,0.5153699,0.0,0.16512695,0.7958214,0.1818966,0.07327101,0.8222539,0.2791303,0.07434703,0.52686787,0.0,0.0,0.0,0.4954658,0.0,0.61249936,0.0,0.0,0.93716955,0.097152114,0.0,0.35332543,0.019922718,0.4554643,0.75043267,0.5142362,1.2556258,0.48847175,0.9382654,0.68182546,0.0,0.26880336,0.0,0.50856507,0.19039692,0.8167361,0.17878546,0.0,0.6481791,0.19517875,0.0,0.3169093,1.1742215,0.40118185,0.879501,0.0,0.5518417,0.6095028,0.0,0.2582464,0.0,0.15039065,0.0,0.6940632,0.0,0.5926493,0.03843333,0.4103474,0.0,0.34482235,0.0,0.3770442,0.0,0.113996685,0.015755828,0.0,0.0,0.0,0.3499053,0.0,0.38495696,1.3079215,0.73973936,0.29363582,0.0,0.95725924,0.21924704,1.4836025,1.1307036,0.35253432,0.0,0.0,0.32545242,0.0043098163,0.2483765,0.28304967,0.38745314,0.3764279,0.50462055,0.01280118,0.0,0.0,0.83602494,1.0793927,0.0,0.72447276,0.7351934,0.012399431,1.4998201,0.7712576,0.0,0.0,1.1075853,0.06833689,0.0,0.74183977,0.31351626,0.0,0.30889913,0.19646066,0.0,0.33791143,0.47898278,0.35736987,0.0,0.37917486,1.3153012,0.6791475,0.24698432,0.0,0.31889305,0.2005569,0.45399472,0.19350341,0.0,0.0,0.5672515,0.0,1.1794586,1.5115262,0.17971309,0.66640997,0.37734804,0.0,1.122602,0.0,0.2762536,0.0,0.0,0.44115093,0.21938911,0.0,0.0,0.101528324,0.0,0.0,0.39431965,0.0,1.0925703,0.49615592,0.38371393,0.14095435,0.0,0.16230282,0.17996553,0.0,0.0,0.0,1.0757065,0.18200786,0.0,0.0,0.0,0.48791358,0.0,0.0,0.29159716,0.0,0.0
13,0.5120611,1.044172,0.19122823,0.0,0.80443496,0.16887933,0.091094054,0.9488824,0.0,0.0,0.0,0.3492049,0.6738562,0.0,0.48535103,0.42456937,0.0,0.43054157,0.4815864,0.79403627,0.0,0.0,0.074173376,0.0,0.35027757,0.0,0.3265054,0.78354234,0.0,0.36359662,0.8142482,0.28108,0.081724346,0.5667305,0.18844838,0.09240568,0.5888864,0.0,0.0,0.0,0.38134196,0.0,0.52924967,0.0,0.0,0.84169525,0.012433287,0.0,0.32992306,0.0,0.4438409,0.80574447,0.8003547,1.323317,0.43513325,1.0422877,0.5346991,0.0,0.12806511,0.0,0.3795507,0.1946013,0.80725527,0.079814695,0.0,0.9717394,0.082066745,0.0,0.4117037,1.1808403,0.25824594,0.9040307,0.0,0.37303025,0.9881165,0.056819975,0.20285125,0.0,0.04620155,0.0,0.7994572,0.0,0.6906133,0.0,0.4456182,0.0,0.26137224,0.0,0.42580286,0.074823916,0.06615737,0.0,0.0,0.07938814,0.04055219,0.45896882,0.0,0.36887044,1.2912023,0.8265144,0.34663248,0.15015465,0.6698817,0.34542677,1.5032781,1.2337871,0.41091856,0.0,0.0,0.4510148,0.09846211,0.30023322,0.43596846,0.3363288,0.12312432,0.5838879,0.10093361,0.0,0.0,0.7699275,1.1816692,0.0,0.55090207,0.6594946,0.015121996,1.3750186,0.7374682,0.0,0.0,1.1883847,0.0,0.028174113,0.44446453,0.26257032,0.0,0.083845474,0.13344297,0.0,0.4498641,0.42209527,0.17697814,0.0015087724,0.18038513,1.3479292,0.66258204,0.010152664,0.0,0.3158496,0.22556286,0.22790317,0.19129673,0.0,0.0,0.6737687,0.0,0.751067,1.5004473,0.35410106,0.7443673,0.54555225,0.0,0.97228444,0.0,0.23373418,0.0,0.0,0.5012872,0.28320634,0.0,0.0,0.0882142,0.0,0.0,0.22852361,0.0,1.1585737,0.39837316,0.42710716,0.0,0.0,0.34209067,0.44457442,0.0,0.0,0.0,0.9263091,0.124953344,0.056041945,0.0,0.0,0.6384959,0.0,0.16441976,0.2863941,0.0,0.0
25,0.3253582,0.8081803,0.22031944,0.0,0.5757101,0.23636612,0.65173584,0.9510074,0.0,0.0,0.0,0.34462425,0.9383233,0.0,0.99141735,0.06928362,0.0,0.15580414,0.07879275,0.64994025,0.0,0.0,0.23705451,0.0,0.44870287,0.11294876,0.50413656,0.7353337,0.0,0.17292799,0.71501887,0.117917754,0.13047543,0.42239597,0.07431468,0.35153836,0.6792145,0.0,0.0,0.0,0.45221084,0.0,0.48635244,0.0,0.0,0.4525864,0.0,0.0,0.25616747,0.06027123,0.33974093,1.1324058,1.008852,1.3164716,0.5568273,0.7186259,0.828038,0.0,0.42464805,0.0,0.6171878,0.2779262,0.7815145,0.0,0.0,0.6852347,0.0,0.0,0.46906418,0.936124,0.104559064,0.8002362,0.0,0.51681644,1.0943215,0.0,0.5203811,0.0,0.0,0.0,0.7225698,0.0,1.0019068,0.0,0.13808557,0.0,0.27754754,0.0,0.0,0.37463102,0.21308666,0.0,0.0,0.0,0.19323617,0.73870945,0.0,0.50049865,1.4832788,0.6506521,0.33769846,0.58841604,0.67848986,0.62071157,1.6343251,0.932953,0.62077886,0.0,0.0,0.35349923,0.053009868,0.19014311,0.30836675,0.18715532,0.35515147,0.33278495,0.0,0.0,0.0,0.72793573,1.4409825,0.0,0.96455956,0.92158675,0.0,1.6617423,0.57143736,0.0,0.0,0.9434029,0.0,0.0,0.050966933,0.5039811,0.0,0.28673297,0.0,0.0,0.81641084,0.030788675,0.30418876,0.0,0.10773924,1.3714738,0.7548058,0.1109488,0.0,0.3917013,0.44284067,0.19563891,0.10145963,0.0,0.0,0.5917652,0.0,1.0675437,1.6131182,0.2872078,0.3096279,0.72915703,0.0,1.2539291,0.0,0.0011953209,0.0,0.0,0.6016689,0.48335096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96971786,0.8874901,0.67053044,0.26260304,0.0,0.35110494,0.2204852,0.0,0.0,0.0,0.81171703,0.12871568,0.0578771,0.0,0.0,0.53934956,0.0,0.050887235,0.2820951,0.0,0.0
28,0.39659405,1.1216987,0.11244111,0.0,0.87074035,0.06674403,0.037446715,1.0144018,0.0,0.0,0.0,0.34800068,0.7252325,0.0,0.5400314,0.35875326,0.0,0.52585095,0.6071769,1.0117168,0.0,0.0,0.0,0.0,0.49744895,0.1708181,0.48639867,0.8458727,0.0,0.37447566,0.7073296,0.18734151,0.0,0.57352275,0.23789905,0.13452272,0.73813957,0.0,0.0,0.0,0.46140605,0.0,0.5053727,0.0,0.0,0.9483655,0.0,0.058479607,0.22265996,0.0,0.38604203,1.0094365,0.7523187,1.3053548,0.33182132,1.0692124,0.45980215,0.0,0.0,0.0,0.36101606,0.06747043,0.88501376,0.0,0.0,1.0376695,0.0,0.0,0.27784753,1.1062376,0.07397856,0.76883924,0.0,0.46630234,1.0409616,0.0,0.24025454,0.0,0.0,0.0,0.86874354,0.0,0.6634753,0.0,0.46854222,0.0,0.26197276,0.05457195,0.36779904,0.15156016,0.0,0.027769491,0.0,0.027786259,0.0,0.34545255,0.0,0.3571836,1.3640126,0.88018185,0.47337022,0.11021446,0.67681897,0.53652096,1.4491333,1.2220991,0.48329622,0.0,0.0,0.47165626,0.060440086,0.3054589,0.18742225,0.34247577,0.14083716,0.4744059,0.26323608,0.0,0.0,0.94794524,1.1873211,0.0,0.6446094,0.688391,0.0,1.2775582,0.8289141,0.0,0.0,1.1763806,0.0,0.047091573,0.5322838,0.31984574,0.16320094,0.14454244,0.21807724,0.0,0.34212875,0.3437617,0.2818434,0.0,0.10327733,1.3766922,0.6361859,0.09684748,0.0,0.197346,0.23067795,0.14758937,0.19436407,0.03200341,0.0,0.737653,0.0,0.73242915,1.4869488,0.40978107,0.7317583,0.47316423,0.0,1.0459627,0.0,0.20159006,0.0,0.0,0.6029755,0.32482037,0.0,0.0,0.06326909,0.0,0.0,0.2546519,0.0,1.0676833,0.40567073,0.5433584,0.10393126,0.0,0.2670385,0.27310914,0.0,0.0,0.0,0.7624406,0.07710521,0.0,0.0,0.0,0.5785024,0.0,0.11513691,0.25944093,0.0,0.0
55,0.37728575,0.7287055,0.29587182,0.0,0.85574734,0.26138297,0.015198724,0.96772057,0.0,0.0,0.0,0.29716736,0.6489987,0.0,0.36103123,0.48974213,0.0,0.52898395,0.7626485,0.9701141,0.0,0.0,0.0,0.09189273,0.37596655,0.0,0.4277146,0.81420434,0.0,0.2704208,0.62325585,0.38889828,0.036793802,0.77806723,0.11508301,0.11442934,0.5131066,0.0,0.0,0.0,0.46362293,0.0,0.5001906,0.0,0.044691395,0.85879326,0.22185361,0.052181132,0.123384394,0.0,0.6556185,0.5499548,0.67384976,1.1772159,0.3836269,0.914162,0.29831135,0.0,0.25787133,0.0,0.20406698,0.0,0.52133036,0.0,0.0,0.985635,0.0,0.0,0.5018301,1.0336051,0.10298866,0.52394205,0.0,0.6197085,0.8017495,0.02331955,0.053401116,0.0,0.3012439,0.0,0.7338126,0.0,0.5136873,0.0,0.3760733,0.0,0.16504923,0.05335047,0.58661205,0.43778965,0.0,0.030933086,0.0,0.13125253,0.0,0.16655321,0.0,0.11999141,0.9921432,0.82609046,0.42006648,0.028027445,0.87127507,0.16623898,1.0753403,1.2671307,0.34317595,0.011671416,0.0,0.574852,0.064760044,0.21701689,0.40457514,0.27997333,0.2134987,0.6983348,0.3303099,0.0,0.0,0.50140285,0.8359896,0.0,0.38990182,0.4542846,0.0,1.0914673,0.59708136,0.0,0.0,0.98758537,0.0,0.22143835,0.557717,0.27789387,0.046106737,0.09040692,0.51750666,0.0,0.5475824,0.62372917,0.14400871,0.2612722,0.15849163,1.3369237,0.5743673,0.36311263,0.0,0.3115701,0.17810114,0.027005179,0.12909055,0.0,0.0,0.5280026,0.0,0.7751111,1.2624342,0.19329853,0.87193096,0.37333182,0.0,0.79503834,0.0,0.24009956,0.0,0.0,0.2777353,0.30462775,0.0,0.010789178,0.0,0.0,0.0,0.17825677,0.0,0.94756114,0.44956735,0.38153222,0.0,0.0,0.081448846,0.2412962,0.041380905,0.0,0.0,0.6426489,0.1988483,0.14562763,0.0,0.0,0.4116233,0.0,0.46269107,0.28328764,0.0,0.0
69,0.39047927,0.64487267,0.22019416,0.0,0.69898516,0.3621639,0.25541145,0.74492943,0.0,0.0,0.0,0.31848964,0.7438825,0.0,0.5818307,0.18805526,0.0,0.4109045,0.26125643,0.7936417,0.0,0.0,0.0,0.0,0.1826289,0.18933575,0.38369605,0.7776216,0.0,0.3470556,0.7209513,0.11608314,0.15137391,0.5736257,0.2177493,0.35600984,0.523599,0.0,0.0,0.044644892,0.6739197,0.0,0.5306372,0.0,0.0,0.7988823,0.0,0.061252646,0.3573511,0.0141029535,0.21505243,0.6051863,0.8573466,1.1212201,0.36246675,0.7613193,0.69491315,0.0,0.34779197,0.0,0.57190084,0.24568835,0.6420352,0.0,0.0,0.753601,0.26847523,0.0,0.16443703,0.8241505,0.2932202,0.71538186,0.0,0.6372924,0.89703304,0.0,0.3677761,0.0,0.1059753,0.0,0.7876878,0.0,0.57666653,0.0,0.1320912,0.0,0.32712317,0.0,0.43657687,0.107114345,0.11756894,0.0,0.0,0.0,0.21640265,0.604059,0.0,0.5275279,1.0747026,0.54983276,0.02758302,0.25680786,0.55643463,0.39735666,1.7289369,0.8061554,0.5244495,0.0,0.0,0.16322398,0.0,0.039922174,0.23064962,0.3252922,0.45781207,0.25071734,0.0,0.0,0.0,0.68009293,1.0252751,0.0,0.84654945,0.6817787,0.0,1.435098,0.7164443,0.0,0.0,1.0338752,0.0,0.0,0.3388217,0.30089945,0.18220124,0.27853423,0.018033445,0.0,0.53235865,0.30410972,0.3397078,0.0,0.30200604,1.1457748,0.4181306,0.20011935,0.0,0.25474945,0.42190784,0.3515481,0.33275804,0.018915478,0.0,0.7774,0.0,1.197611,1.2553279,0.31414852,0.75659174,0.36184308,0.0,1.0538726,0.0,0.17576176,0.0,0.0,0.27713913,0.43781,0.0,0.036923982,0.11920807,0.0,0.0,0.118466504,0.0,0.8348669,0.5618255,0.34891346,0.47522372,0.0,0.31123635,0.321292,0.0,0.0,0.0,0.95412314,0.013569955,0.0,0.0,0.0,0.52003795,0.038860127,0.09360392,0.33708808,0.0,0.0
71,0.30048746,0.9566359,0.096297786,0.0,0.7496729,0.22247271,0.3243587,1.0068467,0.0,0.0,0.0,0.37784222,0.8690762,0.0,0.61111706,0.19704546,0.0,0.45195362,0.26066417,0.7912349,0.0,0.0,0.0,0.0,0.27773613,0.024789378,0.52385336,0.6790173,0.0,0.20946053,0.84535676,0.18861172,0.0639575,0.6864405,0.29845238,0.25723496,0.63649225,0.0,0.0,0.0,0.5469833,0.0,0.6955226,0.0,0.0,0.98743504,0.0,0.0,0.37451634,0.0365066,0.36409864,0.968185,0.83479446,1.4845614,0.5699672,0.973062,0.6935119,0.0,0.29166204,0.0,0.40105373,0.25438678,0.8209819,0.20422359,0.0,0.8403742,0.14687103,0.0,0.43840268,1.1714846,0.28448355,1.0197201,0.0,0.54224414,0.95581424,0.0,0.40791997,0.0,0.06366164,0.0,0.73748827,0.0,0.711498,0.0,0.2347281,0.0,0.34120265,0.0,0.23195624,0.0,0.13301851,0.0,0.0,0.0,0.026665375,0.55637765,0.0,0.43134424,1.3627478,0.8006442,0.28504044,0.02790051,0.8189254,0.47045016,1.6790118,1.1619239,0.54100555,0.0,0.0,0.36749464,0.0,0.31236467,0.23573396,0.32208604,0.3938864,0.5331848,0.0,0.0,0.0,0.92900676,1.3252633,0.0,0.8527599,0.9824459,0.0,1.7373176,0.83416486,0.0,0.0,1.2151203,0.015942022,0.0,0.53907055,0.4052739,0.0,0.22417736,0.09404296,0.0,0.52659464,0.41014138,0.28874218,0.0,0.25172225,1.4459946,0.63732785,0.26049107,0.0,0.46135697,0.304127,0.31986204,0.17288283,0.0,0.0,0.71742845,0.0,1.1284609,1.6812304,0.30014652,0.7320227,0.47450855,0.0,1.2790196,0.0,0.19607458,0.0,0.0,0.49306196,0.29663318,0.0,0.0,0.045955054,0.0,0.0,0.3731197,0.0,1.2359982,0.6420695,0.4819422,0.23107475,0.0,0.2403055,0.22495618,0.0,0.0,0.0,1.124595,0.2092747,0.0,0.0,0.0,0.6492735,0.0,0.0,0.25896713,0.0,0.0
101,0.41509283,0.8623037,0.12488447,0.0,0.7818036,0.15577786,0.12935685,1.0777373,0.0,0.0,0.0,0.25215602,0.88457346,0.02962045,0.55699694,0.47740427,0.0,0.2329031,0.4546367,0.63956875,0.0,0.0,0.0,0.0,0.5921804,0.0,0.5099454,0.66326225,0.0,0.35559615,0.8212458,0.2487235,0.11029209,0.65824527,0.16506101,0.26607496,0.6057002,0.0,0.0,0.0,0.3874874,0.0,0.55053884,0.0,0.0,1.0384246,0.07525067,0.0,0.30615428,0.0018290104,0.41228542,0.83281296,0.8827931,1.4456767,0.49981517,0.82503194,0.556617,0.0,0.28653514,0.0,0.44974735,0.25691575,0.6868276,0.10663224,0.0,0.7385567,0.09113742,0.0,0.43088236,1.2813364,0.12651752,0.85044646,0.0,0.5362012,1.0043801,0.0,0.25395307,0.0,0.018599212,0.0,0.6398628,0.0,0.7972888,0.0,0.32801527,0.0,0.29830602,0.0,0.25979537,0.15301506,0.098084524,0.0,0.0,0.046060953,0.06102126,0.5036578,0.0,0.1809307,1.4670982,0.78927356,0.26730347,0.15763068,0.8858955,0.309061,1.349442,1.2184521,0.49761197,0.0,0.0,0.42597193,0.054075837,0.23556371,0.34997135,0.3221618,0.133124,0.60775375,0.0,0.0,0.0,0.71688914,1.2039253,0.0,0.8941646,0.7712172,0.0,1.6081496,0.8352562,0.0,0.0,1.269728,0.051851682,0.0,0.45571494,0.37622672,0.0,0.22402805,0.17513043,0.0,0.5883338,0.41692105,0.16814657,0.022442427,0.10728007,1.4453142,0.78548974,0.2516165,0.0,0.34238344,0.19663104,0.2608832,0.2027632,0.0,0.0,0.687544,0.0,1.1111748,1.6673949,0.27259552,0.63866633,0.48681977,0.0,1.214502,0.0,0.2949486,0.0,0.0,0.449,0.20004234,0.0,0.0,0.0,0.0,0.0,0.25198218,0.0,1.2280905,0.59702754,0.44792765,0.0,0.0,0.2637655,0.25757903,0.0134032685,0.0,0.0,1.0061371,0.11202347,0.14601652,0.0,0.0,0.6785128,0.0043616313,0.18073627,0.33712313,0.0,0.0
126,0.0,0.82676184,0.24851018,0.0,0.6843925,0.27204633,0.20355217,0.77298504,0.0,0.0,0.0,0.57620734,0.48446894,0.0,0.6220322,0.17412679,0.0,0.5343314,0.5072773,0.90903926,0.0,0.0,0.0,0.0,0.15835638,0.09160551,0.2555692,0.7417785,0.0,0.0,0.69524175,0.357923,0.0,0.683726,0.2507563,0.0,0.58737713,0.0,0.0,0.0,0.5066478,0.0,0.41574305,0.0,0.0,0.70130336,0.16133144,0.20128351,0.11626973,0.0,0.577043,0.52064353,0.4489079,1.1000929,0.30255452,0.90830106,0.6375038,0.0,0.27759397,0.008616747,0.20459272,0.0,0.74991703,0.0,0.0,0.6811312,0.3343532,0.0,0.13884084,0.8645467,0.26881167,0.71162426,0.0,0.43243372,0.34138128,0.017386965,0.261499,0.0,0.33929297,0.0,0.5409756,0.0,0.3822277,0.27137777,0.14941934,0.0,0.1128387,0.097131126,0.43588722,0.15430205,0.0,0.0,0.0,0.0,0.07873573,0.23087114,0.0,0.23816852,0.87004524,0.71539086,0.4692942,0.13901174,0.63049793,0.30835098,1.5389358,0.98590595,0.46175134,0.0,0.0,0.4392873,0.0,0.28101784,0.303683,0.2242083,0.284939,0.3328253,0.13612084,0.0,0.0,0.7596422,0.8661369,0.0,0.44495866,0.40428337,0.1280052,1.2027998,0.44688165,0.085827805,0.0,0.7528388,0.0,0.0,0.55042905,0.21286756,0.059478626,0.11256609,0.25684696,0.0,0.114426985,0.2763687,0.54912454,0.0,0.29186225,0.97029793,0.36078537,0.0957776,0.0,0.44353023,0.30373663,0.46495718,0.14150429,0.0053994246,0.0,0.49319854,0.0,1.0025986,1.1946208,0.2649265,0.98532605,0.08046249,0.0,0.8262497,0.0,0.086267404,0.0,0.0,0.26876092,0.4607689,0.0,0.13019764,0.0,0.0,0.0,0.31201306,0.0,0.795907,0.38455826,0.34207615,0.4582457,0.0,0.09153242,0.508003,0.09341145,0.0,0.0,0.6715721,0.22768284,0.0,0.0,0.0,0.25227314,0.0,0.13940643,0.297212,0.0,0.0
