Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
18,4.0086914e-05,0.00089722464,0.0026064538,0.8808905,5.6516248e-05,0.0012903953,0.00049765303,3.352672e-05,0.11340966,0.00027809382
30,2.8562726e-09,2.7186409e-06,5.025636e-06,0.9999119,5.4451945e-09,1.5158762e-05,1.5356555e-10,3.4673612e-05,3.841914e-06,2.6703847e-05
32,4.679446e-09,7.385342e-06,2.8934714e-06,0.9997845,5.496179e-09,0.00016637263,1.8915365e-09,3.1417787e-07,3.119548e-05,7.277718e-06
44,4.8530456e-08,0.00026916948,0.0017834565,0.99743193,8.288034e-07,0.0001360844,1.5420567e-07,0.00033819003,3.5858575e-05,4.3583605e-06
51,3.3198245e-07,3.006203e-06,1.102123e-05,0.99983263,3.9112816e-08,6.208593e-05,5.3611906e-08,3.5143255e-06,7.266261e-05,1.4715231e-05
63,1.760746e-07,0.00023981236,0.012287916,0.9802454,2.0025544e-05,6.7572837e-06,3.9212015e-08,4.2587937e-05,0.007057406,9.98726e-05
68,1.2376613e-08,1.0392755e-06,6.6208872e-06,0.9998754,2.6580672e-08,5.7550646e-06,7.672932e-10,1.9442405e-06,7.260947e-05,3.6622903e-05
76,2.0661242e-08,9.7893055e-05,9.04281e-06,0.99890685,5.3521183e-09,0.000857776,1.5926567e-08,6.260395e-07,8.343019e-05,4.4364027e-05
87,7.248558e-08,2.6064852e-05,0.00013576221,0.9973449,1.2287326e-06,0.00016833268,1.8898104e-08,0.0022926277,1.5190826e-05,1.582224e-05
90,5.1166586e-07,7.5352773e-06,8.924152e-06,0.999138,1.7223066e-08,0.00018617339,4.9873584e-08,5.477435e-07,0.00020503755,0.000453197
93,1.4217845e-07,1.5714526e-06,1.4329584e-06,0.9990534,3.0739316e-09,0.00030007708,4.4542663e-09,4.0269492e-06,1.5148362e-05,0.00062417076
112,6.438407e-08,1.8287397e-05,1.5911946e-05,0.9997421,9.38193e-09,0.00017917423,1.8758252e-08,1.1618697e-06,2.3426528e-05,1.9868186e-05
142,5.5113848e-08,7.481293e-06,0.0004089504,0.9991997,6.795665e-08,0.00017364521,1.4131578e-09,3.5869274e-05,0.00016414939,1.0122267e-05
158,3.756832e-05,1.5544461e-05,0.029108314,0.9691609,6.8423e-08,0.0011940264,1.4554003e-06,0.00045141057,2.667529e-05,4.1514977e-06
173,3.6506972e-06,9.460392e-05,0.0007046413,0.99687046,6.2262075e-07,0.0018509711,5.188961e-07,0.00015587335,0.00030393217,1.4681894e-05
195,2.0507942e-07,0.04671988,0.029270379,0.24672726,0.0070233885,0.0019963875,8.302894e-06,0.00041458153,0.66755635,0.00028324383
200,7.006081e-07,4.4459094e-07,0.0001482462,0.99964416,8.551224e-09,4.03947e-05,2.0028345e-08,1.0828666e-07,0.00016452982,1.3620437e-06
205,1.721455e-07,1.3735701e-05,8.53537e-06,0.9992855,4.9327564e-08,0.00039900388,3.3758415e-08,7.636165e-06,0.00012570908,0.00015959446
213,1.7281748e-07,6.1439064e-06,0.00015005504,0.9975937,2.8065615e-06,6.190494e-06,3.854945e-09,0.0004443947,7.62836e-05,0.0017201713
216,2.451372e-10,9.3886706e-07,1.6708665e-06,0.99996436,2.790875e-10,8.4609965e-06,6.4107435e-12,8.9320865e-06,1.836272e-07,1.5456755e-05
230,5.4210443e-07,0.00036936844,8.641402e-05,0.9967805,8.016217e-09,0.0026561236,4.144343e-07,3.1427004e-05,3.8430993e-05,3.6835005e-05
231,5.6260845e-08,1.2038803e-05,9.921297e-05,0.9994135,3.0643033e-08,2.2115313e-05,4.6020623e-09,1.5452888e-06,0.00042284606,2.8594568e-05
245,0.00035400654,0.006256383,0.0042223562,0.94105345,0.0006212555,0.033481542,0.0047341795,0.004255744,0.0041950247,0.0008260446
270,3.677138e-08,8.778711e-07,9.005136e-06,0.99976104,6.697366e-10,0.00020807954,1.4669662e-09,1.818085e-07,1.7784894e-05,2.9033902e-06
309,2.8618655e-10,9.761676e-05,4.5892415e-05,0.9998354,4.3369888e-10,1.6761593e-05,8.3474166e-10,1.1867025e-07,4.1023745e-06,6.274379e-08
310,8.6418896e-07,5.296221e-05,4.092797e-05,0.9963446,2.4955784e-07,0.0014449453,3.516029e-07,3.531344e-06,0.0019726392,0.00013889186
313,2.2715183e-08,4.061907e-05,3.5859706e-05,0.9996823,4.1289263e-07,0.0001381871,1.3721254e-08,2.2235241e-05,6.9154295e-05,1.11230875e-05
323,9.977292e-08,3.9963957e-06,1.840275e-05,0.99976724,1.9843075e-08,1.50334145e-05,9.758999e-09,1.8927597e-07,0.00016514858,2.9789846e-05
334,3.384526e-08,3.6363583e-06,7.5385547e-06,0.99969363,3.1770554e-08,4.6198453e-05,1.6308281e-09,3.7607585e-06,3.0224382e-05,0.0002148613
335,1.0929531e-06,0.00011601043,0.002403479,0.9892776,6.738178e-07,0.00053650554,1.5631892e-07,0.00010667362,0.007491604,6.615448e-05
343,1.1004312e-07,2.2369619e-05,3.1658452e-05,0.99967074,7.065319e-09,0.000115099145,5.0075133e-08,3.4951864e-07,0.00015615714,3.4215593e-06
349,2.4306454e-10,1.1600147e-06,7.282375e-05,0.99962354,4.693899e-08,5.4876745e-07,2.449987e-12,0.00017027372,5.65366e-05,7.5039316e-05
369,1.072205e-05,6.230477e-06,2.5204163e-05,0.9915308,1.0537419e-06,0.0022170972,1.8687196e-07,5.266944e-05,0.0006452727,0.0055108527
381,7.9650255e-07,0.000101072575,0.015911173,0.50101644,6.1716287e-07,0.0009026853,1.01575335e-08,0.48195907,7.7366174e-05,3.0851184e-05
382,8.377231e-09,4.6776836e-06,2.9331886e-06,0.99987924,3.569533e-09,8.742227e-05,1.959251e-09,9.630758e-07,1.5178823e-05,9.454544e-06
402,1.4146345e-07,8.325032e-06,0.00022814068,0.999519,7.591714e-07,1.9166673e-05,2.2921405e-08,6.599411e-06,0.00020894795,8.9610685e-06
408,1.2063423e-07,0.00018032196,5.271313e-05,0.99884486,2.805798e-09,0.00035437223,5.1594276e-07,4.9889894e-07,0.00056506356,1.5073348e-06
437,5.001401e-10,4.0483135e-07,6.338858e-06,0.9999628,1.7758268e-10,7.1134295e-06,2.4931444e-11,1.5011189e-08,2.311996e-05,2.2368407e-07
442,8.4553236e-09,7.1042155e-06,1.7251211e-06,0.99943835,1.0915815e-09,0.0005266793,1.3919554e-09,6.2202257e-06,5.114642e-06,1.4749617e-05
449,2.9605454e-08,3.5553407e-05,4.8862585e-05,0.9798681,2.4605018e-10,0.020030135,2.7458427e-09,6.940632e-06,8.72298e-06,1.7297652e-06
450,5.8757035e-08,0.00016692597,1.3495044e-06,0.96109796,1.0582643e-09,0.037929866,4.169598e-08,2.3590155e-06,6.020646e-05,0.0007411597
451,9.436844e-10,8.0995584e-08,9.589896e-06,0.9999728,1.8346018e-09,5.896295e-07,7.962996e-12,2.7768846e-07,1.0954199e-05,5.7808306e-06
453,1.441261e-07,6.0101363e-05,0.00096724526,0.998454,6.041187e-08,0.00018813167,9.8834384e-08,3.401884e-06,0.00032599774,7.063123e-07
464,2.7691655e-08,3.2661276e-06,7.501577e-05,0.9189469,4.0396327e-07,1.291526e-05,8.099589e-11,0.07234757,0.0001962352,0.008417512
493,2.544622e-10,6.8180602e-06,6.0769697e-05,0.9998708,1.2643351e-09,1.7937595e-06,1.619062e-10,3.6380747e-08,5.9771035e-05,2.1013232e-08
500,2.9743913e-10,2.83732e-07,2.153002e-06,0.99999285,2.4428673e-10,6.8532535e-07,1.1062603e-11,1.7089063e-06,6.960353e-07,1.694119e-06
505,3.413931e-09,9.198704e-06,0.00018939111,0.99834,1.7143394e-08,2.0515356e-06,7.659089e-10,1.210917e-07,0.0014553069,3.7186933e-06
507,1.0102992e-05,0.0056594233,0.0005359501,0.8818137,3.0376414e-05,0.04833489,1.9450696e-05,0.00016468824,0.05195883,0.01147246
515,2.0471518e-06,0.000117025374,0.025467806,0.9628073,0.00019131499,0.0001657902,7.8364884e-08,0.0054856855,0.004579468,0.0011833677
524,1.4064725e-09,0.00024735607,0.00021791158,0.9994491,3.047473e-07,8.546029e-06,8.963001e-09,4.5935224e-07,7.597129e-05,2.2864143e-07
526,1.0060545e-06,7.646724e-06,4.9406103e-06,0.99075764,8.2071483e-10,0.008529008,3.0984108e-08,2.1990372e-06,8.262756e-05,0.0006147815
528,1.4711794e-07,1.0652661e-05,0.0024887659,0.99709415,2.152452e-06,0.0001721676,2.418041e-08,0.000118307726,0.000109007335,4.628397e-06
531,6.0993643e-06,0.009370044,0.0930866,0.8804693,0.00014736073,0.00023709613,0.0028789414,7.069626e-06,0.013789403,8.174813e-06
548,9.567611e-07,2.1983356e-05,4.980796e-05,0.9989196,5.0205307e-07,0.00076534,1.3730657e-07,3.0852614e-05,6.900489e-06,0.00020391331
569,2.890846e-07,0.00034683125,0.00084540166,0.9863663,6.59247e-05,0.008719956,1.7000161e-07,0.00047882568,0.0030335125,0.00014285874
573,4.585068e-08,8.773691e-06,7.618259e-06,0.99994755,9.623207e-09,1.2311692e-05,4.4690758e-08,9.0661797e-07,1.9192546e-05,3.5062762e-06
574,7.8349785e-08,4.9591034e-07,2.6934886e-05,0.9999225,4.252114e-09,7.221114e-06,2.3002533e-09,7.116176e-08,4.0536444e-05,2.0642976e-06
576,1.3063061e-09,6.605681e-07,1.8642032e-06,0.9999807,2.6737251e-11,1.4509939e-05,1.0466071e-10,3.620489e-08,1.3799415e-06,8.610256e-07
577,7.4685345e-12,3.8445884e-07,1.935781e-06,0.9999838,1.1836289e-09,5.2652357e-08,4.578895e-13,1.0053892e-06,7.3317906e-06,5.5232795e-06
578,1.1850273e-08,0.000552454,0.08991761,0.8729883,3.0826836e-06,4.6155557e-05,7.1634626e-10,0.02813721,0.00825137,0.00010388071
590,1.0342174e-09,4.3228038e-06,4.9943115e-05,0.9999199,3.531064e-10,9.702008e-06,3.4393732e-10,2.8728408e-08,1.6106076e-05,1.8097436e-08
595,9.69644e-09,6.727812e-05,0.00042669836,0.9993351,5.188889e-07,3.7129357e-05,3.950758e-08,2.394859e-07,0.0001326816,2.2166742e-07
614,2.9047723e-07,7.901791e-05,6.225073e-05,0.99617743,1.554514e-06,3.639168e-05,5.8796964e-08,4.65328e-05,0.00062332023,0.0029731328
628,1.2734331e-07,0.00014977211,5.3964413e-05,0.95744616,0.000285524,3.2571952e-05,4.381996e-08,3.3499884e-05,0.0009140524,0.04108416
637,5.97855e-07,3.6795034e-05,0.00016713823,0.99924135,3.1673944e-06,1.1923269e-05,7.09165e-07,4.14447e-06,0.0005159082,1.821886e-05
648,2.3209115e-09,9.92315e-07,2.4698988e-06,0.9999387,4.7622555e-09,2.2471782e-05,2.479736e-10,2.737302e-08,3.069016e-05,4.557711e-06
657,2.0383487e-08,9.660145e-07,8.439058e-06,0.99992096,6.086914e-09,1.1030827e-05,1.819845e-09,1.1390136e-07,5.373436e-05,4.7148415e-06
669,1.1101657e-08,1.0293602e-06,5.5425062e-05,0.9998648,1.071882e-08,4.952572e-06,2.7997135e-10,3.958326e-06,4.938425e-05,2.0508956e-05
677,2.0248014e-07,0.00020220509,0.0004008188,0.9979615,1.4988855e-07,2.8906825e-05,7.219724e-07,6.8470686e-06,0.001395253,3.3481867e-06
683,3.1625389e-06,0.00017680395,9.135971e-06,0.9935582,1.3981789e-07,0.00467518,3.1914644e-06,4.8579072e-06,0.00022019372,0.0013492013
686,9.080721e-10,1.0813687e-05,7.382467e-05,0.99988854,3.19055e-08,2.8713117e-07,7.2763157e-10,1.2605958e-06,2.3619647e-05,1.4847515e-06
687,4.7093163e-08,1.6492293e-05,7.613787e-05,0.9969183,9.1065317e-07,9.47673e-05,4.299041e-09,7.734708e-06,0.0026035237,0.00028206836
699,3.1936295e-07,0.00046625244,5.899539e-05,0.987435,2.5937024e-05,0.004869105,5.878525e-08,0.0034171343,7.533804e-05,0.0036517433
727,6.155081e-08,3.128116e-05,0.0013949866,0.9977691,1.34460265e-08,6.999625e-05,1.1884061e-08,1.5545645e-06,0.00073032913,2.7704652e-06
734,1.6000126e-07,0.00016451957,4.650549e-05,0.9994313,1.3930732e-07,0.00016680975,3.8425046e-07,2.4435037e-06,0.00015023828,3.739748e-05
747,1.6541426e-09,3.6510568e-07,3.7995428e-06,0.999961,2.5149827e-10,2.3076027e-06,2.658093e-11,1.7941575e-06,1.5949632e-05,1.4830017e-05
