Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120,node_121,node_122,node_123,node_124,node_125,node_126,node_127,node_128,node_129,node_130,node_131,node_132,node_133,node_134,node_135,node_136,node_137,node_138,node_139,node_140,node_141,node_142,node_143,node_144,node_145,node_146,node_147,node_148,node_149,node_150,node_151,node_152,node_153,node_154,node_155,node_156,node_157,node_158,node_159,node_160,node_161,node_162,node_163,node_164,node_165,node_166,node_167,node_168,node_169,node_170,node_171,node_172,node_173,node_174,node_175,node_176,node_177,node_178,node_179,node_180,node_181,node_182,node_183,node_184,node_185,node_186,node_187,node_188,node_189,node_190,node_191,node_192,node_193,node_194,node_195
7,0.23825577,0.3540607,0.7099304,0.0,0.27250555,0.607175,0.52693427,0.8333989,0.032670453,0.35800874,0.0,0.58322686,0.18031192,0.0,0.6560107,0.22161844,0.027540447,0.35150304,0.2989591,0.44836286,0.0,0.0,0.5286727,0.0,0.29027992,0.32431972,0.13109297,0.86226934,0.0,0.0,0.3894596,0.41303864,0.062005557,0.5458658,0.0,0.3598528,0.36118984,0.0,0.0,0.0,0.50097,0.0,0.5698485,0.0,0.0,0.0,0.6429835,0.2496713,0.0,0.0,0.5751376,0.31591362,0.44517073,0.6337209,0.8412317,0.24806048,0.97551054,0.08927337,0.8906396,0.5962599,0.69330853,0.0,0.85279876,0.062086996,0.0,0.018644223,0.3987082,0.0,0.69426125,0.65701586,0.43978614,0.41645962,0.0,0.7017855,0.105651855,0.6366416,0.1159233,0.0,1.0113697,0.0,0.35923105,0.0,0.25761274,0.0,0.15189713,0.0,0.11748126,0.0,0.5703155,0.6505444,0.56558186,0.0,0.0,0.32508412,0.44697642,0.25379765,0.0,1.095139,0.6305307,0.30030337,0.4185786,1.1986597,0.86660725,0.32176113,1.9242669,0.46658593,0.5602138,0.29932407,0.18299074,0.6992208,0.10488245,0.0,0.3722729,0.016361615,0.5508201,0.0,0.23703253,0.0,0.0,0.11397036,0.19670671,0.0,0.036165964,0.0,0.0,0.6470472,0.2090381,0.0,0.0,0.5691588,0.0,0.24821848,0.0,0.099661104,0.119971626,0.052352607,0.2929031,0.0,0.5932106,0.0035345145,0.71465504,0.18611966,0.5502962,0.53501934,0.35736975,0.022903172,0.0,0.298744,0.35794702,0.37422675,0.50153285,0.099081606,0.0,0.19614255,0.0,0.89571154,1.0903931,0.0,0.49693462,0.44083735,0.13623017,0.4424159,0.47385693,0.09811358,0.0,0.76958776,0.0,0.89788514,0.0,0.029995156,0.34361878,0.0,0.0,0.0,0.0,0.0,0.41580105,0.417538,0.0,0.0,0.0779748,0.8699032,0.07262211,0.0,0.0,0.40353435,0.0,0.081523,0.0,0.0,0.0,0.0,0.65765536,0.54893285,0.0,0.0
9,0.5279136,0.5161319,0.6214666,0.0,0.0,0.58035684,0.70573026,0.6899545,0.21176319,0.4723084,0.0,0.7252415,0.33114433,0.0,0.7655576,0.2438126,0.0,0.24793689,0.0,0.5716,0.0,0.0,0.86675036,0.0,0.0,0.110492155,0.0,0.89835715,0.0,0.33549672,0.59010804,0.6436294,0.29578748,0.3774888,0.0,0.50158584,0.0,0.019756002,0.0,0.0,0.48145252,0.0,0.50650376,0.0,0.0,0.0,0.36577448,0.22684957,0.4106057,0.0,0.46394297,0.49106583,0.52906436,0.71328974,0.70943314,0.53275174,0.8641779,0.0,0.77185607,0.5662817,0.74569315,0.19233161,0.72374815,0.3451307,0.0,0.5807763,0.3758194,0.0,1.291561,0.759669,0.534834,0.9268972,0.0,0.5913485,0.49897283,0.64568436,0.0,0.0,1.0481807,0.0,0.78339565,0.06736966,0.63486385,0.0,0.16679087,0.0,0.123724714,0.0,0.29105315,0.6840289,0.42969298,0.0,0.0,0.0,0.42277262,0.3900081,0.0,1.026051,0.72639287,0.20766415,0.57035106,1.4039509,0.30861595,0.7290076,2.172592,0.58568865,0.471627,0.40805712,0.017350994,0.54439723,0.2897023,0.1032297,0.6267333,0.0,0.58925295,0.21957222,0.20015916,0.0,0.0,0.4466294,0.9509262,0.0,0.0,0.0,0.115838915,0.5831979,0.087061286,0.0,0.22992404,0.632558,0.0,0.0,0.0,0.11410768,0.29142725,0.07058845,0.027103223,0.0,0.7107913,0.18895265,0.7408137,0.3894025,0.63494205,0.69350255,0.03905943,0.015018089,0.0,0.36949545,0.6120374,0.23080668,0.53418577,0.32259953,0.0,0.27357143,0.0,0.48434877,1.407797,0.13970876,0.68102187,0.46272182,0.08648566,0.5087829,0.38421643,0.18984058,0.0,0.8231224,0.28411296,1.0463713,0.0,0.09966466,0.43035996,0.0,0.0,0.0,0.0,0.2559573,0.66356033,0.36137587,0.0,0.0,0.40054005,0.8111971,0.06332115,0.0,0.0,0.66657895,0.05177131,0.46538895,0.0,0.0,0.0,0.0,0.74573994,0.25479144,0.0,0.0
12,0.24845049,0.9726857,0.634131,0.0,0.1471328,0.56264937,0.59579164,0.8325231,0.26644194,0.39404652,0.0,0.79542077,0.24754936,0.0049243,0.6248356,0.5671927,0.0,0.47296265,0.37089998,0.3576387,0.0,0.0,0.8550127,0.0,0.18554692,0.0,0.0,1.0057352,0.0,0.11794723,0.67436826,0.6077215,0.19142719,0.43344924,0.0,0.460051,0.0,0.077368446,0.0,0.0,0.3899177,0.0,0.3115757,0.0,0.0,0.0,0.72486585,0.4066019,0.36817893,0.0,0.6982062,0.2881316,0.17923443,0.6737446,0.3587469,0.64955956,0.91300046,0.0,0.82485026,0.750832,1.006734,0.0,0.9425902,0.42459694,0.0,0.54171056,0.47656947,0.0,1.2452296,0.6233595,0.63758576,0.7591104,0.0,0.5515547,0.27539712,1.0625861,0.0,0.0,1.0865678,0.0,0.84681535,0.29353264,0.36281133,0.0,0.3696673,0.0,0.15189523,0.0,0.44485453,0.6832659,0.6290505,0.0,0.0,0.1434175,0.19998896,0.2892995,0.0,1.0287696,0.79404193,0.28056964,0.45019394,1.2097344,0.81801033,0.40486777,2.451074,0.6663031,0.41486892,0.43792787,0.0,0.57701904,0.3049492,0.12203901,0.5989219,0.0056405147,0.7065124,0.00390816,0.34626853,0.0,0.0,0.011515545,0.76985157,0.0,0.0,0.0,0.061568767,0.36228162,0.22338556,0.0,0.19454545,0.6388788,0.0,0.3119498,0.1684399,0.14022395,0.20189875,0.05634547,0.38769752,0.0,0.6365409,0.20104092,0.76388323,0.29056036,0.61041206,0.57794476,0.31320402,0.0,0.0,0.3152284,0.5163777,0.28458217,0.41093534,0.25330126,0.0,0.30257615,0.0,0.9351019,1.2866591,0.075522155,0.643822,0.48142678,0.0,0.23210423,0.37910432,0.2829125,0.0,1.0632651,0.4082879,1.072243,0.0,0.0,0.5117518,0.0,0.0514103,0.0,0.0,0.36777145,0.5414536,0.5667579,0.0,0.0,0.30546844,1.0447955,0.0,0.0,0.0,0.66326666,0.0,0.45071122,0.0,0.0,0.0,0.0,0.7290751,0.23829404,0.0,0.0
16,0.3605225,0.68917626,0.78245926,0.0,0.27650657,0.516435,0.8080208,0.7961281,0.09142117,0.26417276,0.0,0.81282294,0.30246982,0.0,0.8246168,0.29699448,0.0,0.38717365,0.18587935,0.38232338,0.0,0.0,0.6606964,0.0,0.07484229,0.0,0.0,0.80553275,0.0,0.0,0.49202898,0.6310795,0.063407555,0.47931582,0.0,0.27146295,0.03708437,0.0,0.0,0.0,0.2652421,0.0,0.61676544,0.0,0.0,0.0,0.6187582,0.06539012,0.49030513,0.0,0.7927162,0.7049141,0.3595961,1.017467,0.4995727,0.80823505,1.1029553,0.0,0.8838485,0.52079314,0.79436696,0.0,1.0717982,0.31502816,0.0,0.5919308,0.21656321,0.0,1.2256496,0.6415638,0.45467344,0.93551385,0.0,0.61139184,0.43273574,0.95073146,0.031286027,0.0,1.1005759,0.0,0.71356237,0.0,0.55413795,0.0,0.123017564,0.0,0.2096968,0.0,0.4738413,0.64387214,0.5548275,0.0,0.0,0.07671186,0.19562045,0.31723136,0.0,1.1805,0.80909556,0.34062204,0.5060514,1.2243276,0.79251516,0.6305263,2.1958997,0.67436624,0.57163745,0.1641658,0.0,0.4971588,0.5148091,0.20600413,0.79590017,0.0,0.61183673,0.24297278,0.2289335,0.0,0.0,0.39696333,0.7091719,0.0,0.0,0.16077021,0.17329481,0.685873,0.0,0.0,0.19888808,0.69963497,0.0,0.07395966,0.0,0.053425148,0.06313885,0.11140847,0.10904588,0.0,0.54620713,0.1840998,0.8619167,0.39222553,0.46460518,0.61656,0.35631868,0.080287695,0.0,0.4621005,0.6074711,0.21376054,0.38530228,0.045064256,0.0,0.0828474,0.0,0.6862744,1.6053729,0.007313717,0.5636855,0.49055248,0.0,0.5253344,0.2072385,0.23596373,0.0,0.87837076,0.39633346,0.9333634,0.0,0.0,0.5345252,0.0,0.10905701,0.10291979,0.0,0.46814698,0.6152093,0.5066269,0.0,0.0,0.3101629,0.89199096,0.0,0.0,0.0,0.5463952,0.10480434,0.37741268,0.0,0.0,0.0,0.0,0.5030425,0.12422821,0.0,0.0
20,0.32342204,1.1037993,0.5170347,0.0,0.08161657,0.49901918,0.40755418,0.5706967,0.14098443,0.29217148,0.0,0.8215627,0.17594004,0.12700957,0.55760133,0.56036687,0.026572665,0.38072857,0.5194063,0.37856013,0.0,0.0,0.80061066,0.0,0.05331283,0.013596951,0.0,0.90150476,0.0,0.22685283,0.794427,0.44520947,0.43568996,0.12100801,0.25181648,0.39132386,0.0,0.18700689,0.030055016,0.0,0.7142484,0.0,0.16151431,0.0,0.0,0.0,0.5940594,0.41212007,0.2535944,0.0,0.62771,0.27627608,0.4492135,0.45966202,0.20047219,0.6128589,0.72612286,0.0,0.52079266,0.44908085,0.75111896,0.0,0.50802433,0.30143523,0.0,0.52577025,0.49308398,0.0,1.0539659,0.71142143,0.5313358,0.81011605,0.0,0.3320794,0.63152295,0.89155537,0.0,0.0,0.72866243,0.0,0.86046576,0.29726523,0.15765399,0.0,0.32947332,0.0,0.13478778,0.0,0.29557532,0.4283583,0.3903983,0.0,0.0,0.0,0.17592308,0.28214723,0.0,0.44894004,0.7089412,0.24691726,0.13524933,0.8864636,0.54774153,0.5146435,2.3690937,0.5456502,0.12526152,0.0842504,0.12041302,0.3725949,0.11893569,0.18540113,0.30882072,0.17317021,0.5091097,0.0,0.38505155,0.0,0.0,0.0,0.8415668,0.0,0.0,0.0,0.019100783,0.2973224,0.372045,0.0,0.14141905,0.47510117,0.0,0.008023761,0.11151516,0.09631465,0.0,0.0,0.34812865,0.0,0.57186687,0.11989364,0.40090114,0.12236586,0.63798666,0.6470739,0.22376473,0.0,0.0,0.37999886,0.35408834,0.28611553,0.42442518,0.14898954,0.0,0.4968298,0.0,0.9986406,1.1442785,0.14030956,0.64651114,0.3681209,0.0,0.46803752,0.47838512,0.26039532,0.0,0.8937287,0.34102234,0.5191558,0.0,0.017972704,0.29377526,0.0,0.22561222,0.0,0.0,0.49094844,0.43932164,0.20672432,0.0,0.0,0.44648698,0.8878593,0.049812704,0.0,0.0,1.0096471,0.08625229,0.404093,0.0,0.0,0.0,0.0,0.77372324,0.18078423,0.0,0.0
58,0.36699423,0.76700634,0.49874648,0.0,0.11934141,0.56200373,0.59013563,0.7655394,0.14925689,0.5420574,0.0,0.7488833,0.15245685,0.0,0.5132777,0.4329473,0.0,0.34086728,0.15689008,0.44462603,0.0,0.0,0.8470822,0.0,0.22741523,0.10703313,0.0,1.0175984,0.0,0.0303904,0.5739377,0.57002676,0.1052527,0.39063346,0.0,0.45331007,0.10915681,0.08777327,0.0,0.0,0.2810142,0.0,0.3139618,0.0,0.0,0.0,0.7738476,0.3421547,0.2452011,0.0,0.7112596,0.47292468,0.45160294,0.77235264,0.49638802,0.6757063,0.88519126,0.0,0.74494463,0.70259964,0.8895982,0.13402253,1.1414084,0.1416205,0.0,0.4857353,0.41822308,0.0,1.1795588,0.74708456,0.5176902,0.8788907,0.0,0.5258807,0.22106236,0.8461886,0.054061934,0.0,1.1037943,0.0,0.84450114,0.09846064,0.36641106,0.0,0.39060834,0.0,0.06925348,0.0,0.34271076,0.63656867,0.58522385,0.0,0.0,0.15282649,0.21184254,0.37212503,0.0,1.372398,0.8883844,0.44777706,0.6479831,1.461436,0.62350535,0.45398226,2.3182168,0.7594757,0.4445245,0.28340635,0.0,0.5931207,0.32177237,0.123632304,0.52363735,0.08273326,0.7491822,0.059918895,0.31000817,0.0,0.0,0.13492772,0.590167,0.0,0.0,0.045323513,0.0,0.46731836,0.15591669,0.0,0.23676246,0.5788055,0.0,0.24779572,0.0,0.03570328,0.15932593,0.06682125,0.08550407,0.0,0.7910833,0.17176113,0.7000596,0.20283914,0.49736518,0.73301035,0.29512802,0.0,0.0,0.33072433,0.5038673,0.19772786,0.3741347,0.24498737,0.0,0.056725204,0.0,0.701112,1.3980125,0.15466608,0.5614126,0.48809966,0.07833133,0.5009799,0.3092598,0.1805022,0.0,0.9892392,0.22768901,0.97810584,0.0,0.0,0.4801288,0.0,0.090598166,0.0,0.0,0.22535911,0.73486197,0.41367015,0.0,0.0,0.298013,0.9985655,0.0,0.0,0.0,0.68637955,0.11505726,0.31962657,0.0,0.0,0.0,0.0,0.79209477,0.33064362,0.0,0.0
62,0.50715727,0.42957398,0.60418755,0.0,0.54739153,0.598125,0.6866604,0.69605565,0.094701864,0.18777637,0.0,0.80247915,0.18033025,0.0,0.69028735,0.34011367,0.0,0.5086681,0.05188007,0.48346275,0.0,0.0,0.39878812,0.0,0.014674921,0.060682356,0.1765616,0.702317,0.0,0.077553764,0.45780772,0.4017023,0.18356705,0.58055,0.0,0.16957879,0.0,0.0,0.0,0.0,0.39690682,0.0,0.6659174,0.0,0.0,0.069291584,0.57364196,0.2842828,0.38957423,0.0,0.518605,0.34863767,0.44006214,0.8091318,0.51728284,0.6537832,0.8515476,0.0014799163,0.6846879,0.30300358,0.69955766,0.017871855,0.8559032,0.19845644,0.0,0.64631873,0.34961933,0.0,1.1905348,0.68026644,0.47638854,0.8577301,0.0,0.82861626,0.30990824,0.654651,0.22625081,0.0,0.87162036,0.0,0.88937724,0.0,0.35638914,0.0,0.383488,0.0,0.087389216,0.09321238,0.7373125,0.36387706,0.4496139,0.0,0.0,0.07548168,0.30996203,0.3889523,0.0,1.0171496,0.71521956,0.31697425,0.32313728,1.1716244,0.6911184,0.51094836,1.8970996,0.68196976,0.5461239,0.23207512,0.0,0.5476995,0.37008947,0.0065272157,0.7651317,0.0,0.6050979,0.17076968,0.21498382,0.0,0.0,0.23833972,0.6154785,0.0,0.0,0.0,0.007996757,0.77163553,0.16400605,0.0,0.022670384,0.7540714,0.0,0.096334666,0.0059197377,0.0,0.27731624,0.16932638,0.33136946,0.0,0.55799246,0.24543753,0.7000666,0.30611286,0.5683811,0.5849623,0.59287727,0.21219358,0.0,0.37316,0.65100956,0.22953176,0.42316982,0.13840316,0.0,0.29548222,0.0,0.79444265,1.3288096,0.026032347,0.87542135,0.5852542,0.21410382,0.4172785,0.27975413,0.36974597,0.0,0.8448483,0.26807755,0.74969506,0.015701922,0.0,0.564209,0.0,0.061525792,0.052207597,0.0,0.27309406,0.57084394,0.49186024,0.0,0.0,0.36751726,0.7240037,0.08306178,0.0,0.0,0.80361104,0.35257858,0.60631067,0.0,0.0,0.0,0.0,0.6082376,0.2013458,0.0,0.0
73,0.2706165,0.6379657,0.7354222,0.0,0.04773234,0.2367421,0.54193926,0.21917471,0.03161083,0.5393318,0.0,0.6389154,0.088248625,0.0,0.87409437,0.07522249,0.0,0.58592933,0.0,0.5619415,0.0,0.0,0.7000955,0.0,0.0,0.26571324,0.12718187,1.0312922,0.0,0.20186272,0.56515425,0.48387712,0.1407082,0.41256365,0.013861858,0.6017907,0.14060956,0.06582261,0.0,0.0,0.7085967,0.0,0.5247844,0.0,0.0029401616,0.09542252,0.30673927,0.35577038,0.33543196,0.0,0.2136401,0.446411,0.37307158,0.47533515,0.5233008,0.40139925,0.86301285,0.0,0.37473547,0.6728378,0.17930654,0.0,0.54555947,0.2344878,0.0,0.5885802,0.17276938,0.0,0.9446935,0.23088145,0.5090867,0.6771815,0.0,0.59848136,0.46284798,0.44766614,0.0,0.0,0.57713664,0.0,0.46933404,0.0,0.49701965,0.0,0.092751645,0.0,0.0,0.09773961,0.20366286,0.4993849,0.27929345,0.0,0.0,0.086592734,0.3958198,0.0,0.0,0.69930404,0.2904491,0.14681543,0.28867203,1.2065856,0.18344627,0.6530783,1.7832751,0.27860868,0.46963492,0.2073196,0.3084937,0.32218546,0.049857214,0.17174414,0.22887465,0.0,0.6311385,0.17872404,0.48384306,0.0,0.0,0.28867018,0.95528316,0.0,0.0,0.0,0.18462276,0.4824543,0.44348097,0.0,0.19431862,0.40530828,0.07414871,0.0,0.0,0.11978478,0.056548804,0.0,0.0,0.0,0.40208125,0.03259503,0.67154473,0.3620164,0.5396679,0.30436182,0.16487986,0.0,0.0,0.65144646,0.70074016,0.2513132,0.4613743,0.2665999,0.0,0.6903942,0.0,0.5400072,0.95732504,0.19181973,0.6795355,0.33059838,0.10379405,0.3523468,0.6071365,0.4180205,0.0,0.468814,0.28345874,1.0116702,0.0,0.0,0.35747808,0.0,0.0,0.0,0.0,0.4814794,0.36790344,0.46727964,0.0,0.0,0.2014473,0.82178766,0.124762364,0.0,0.0,0.5686209,0.15896006,0.09506811,0.0,0.0,0.0,0.0,0.4710682,0.08593544,0.0,0.0
78,0.24942514,0.76742464,0.6646521,0.0,0.0075913128,0.25465226,0.54369843,0.27020895,0.20977257,0.26533085,0.0,0.6224117,0.06466272,0.1418587,0.53590137,0.38795674,0.103236765,0.40450263,0.3123148,0.46358708,0.0,0.0,0.3515904,0.0,0.0,0.4872868,0.2203026,0.84782964,0.0,0.108364455,0.45347518,0.42105964,0.48343325,0.34623012,0.0,0.45320016,0.0,0.10439953,0.0,0.0,0.570115,0.0,0.35085332,0.0,0.06483766,0.0,0.42088723,0.3871099,0.10914569,0.0,0.27285343,0.22951213,0.35934672,0.34838352,0.46576285,0.23026974,0.5136441,0.013248451,0.5454628,0.6792246,0.44580963,0.0,0.4746623,0.2236049,0.0,0.3018119,0.2784592,0.0,0.81612855,0.46546617,0.45127285,0.37583712,0.0,0.60484445,0.47676206,0.60047626,0.0,0.0,0.721076,0.0,0.59208953,0.06971691,0.37405974,0.12052407,0.13416687,0.0,0.05508576,0.026945336,0.39852402,0.5750316,0.30859625,0.0,0.0,0.07790403,0.44512668,0.08705865,0.0,0.64006346,0.34251866,0.16734491,0.21305367,1.0480506,0.24509667,0.5643133,1.5787809,0.22507945,0.24013649,0.38963506,0.2791188,0.43408367,0.03916449,0.059080284,0.14105067,0.21015257,0.5708958,0.18450856,0.4418714,0.0,0.0,0.0,0.49446025,0.0,0.0,0.0,0.14408904,0.44727305,0.30195758,0.0,0.070392735,0.34563795,0.021640165,0.045670457,0.0,0.14003524,0.012915155,0.0,0.29346392,0.0,0.39630193,0.0,0.4661397,0.15622792,0.5045999,0.26995105,0.1784274,0.057245903,0.0,0.5414298,0.37560079,0.18187822,0.423534,0.23647968,0.0,0.4387935,0.0,0.68158764,0.92494816,0.06130756,0.67458373,0.41620168,0.010359795,0.40518704,0.4694724,0.12779155,0.0,0.555086,0.22617017,0.6755147,0.0,0.0859789,0.15250187,0.0,0.016884675,0.0,0.0,0.25076017,0.43464494,0.29215875,0.0,0.0,0.21336386,0.604841,0.12515925,0.0,0.0,0.8380509,0.061225396,0.37497908,0.0,0.0,0.0,0.0,0.7272711,0.2167097,0.0,0.0
92,0.30051333,0.51631486,0.5292011,0.0,0.0967119,0.37701583,0.6241269,0.49859035,0.26771253,0.42226744,0.0,0.3824106,0.1484912,0.117035516,0.6651084,0.25363502,0.12166092,0.26023275,0.17567325,0.3846373,0.0,0.0,0.59731823,0.0,0.056762762,0.17376153,0.35811093,0.6967955,0.0,0.08764734,0.5274784,0.3954806,0.41904676,0.38566688,0.0,0.26383322,0.0,0.0,0.0,0.0,0.41642934,0.0,0.3569461,0.0,0.0,0.0,0.31108788,0.3400098,0.38579586,0.0,0.3881289,0.41983923,0.19167106,0.368493,0.5160456,0.25609127,0.6624325,0.0,0.6465503,0.43974718,0.8178638,0.0,0.54690826,0.19287984,0.0,0.25509506,0.35435098,0.0,0.98034537,0.46444684,0.46472088,0.4579861,0.0,0.66404766,0.40232798,0.8138487,0.0,0.0,0.67622477,0.0,0.8628936,0.0,0.48836026,0.0,0.15270692,0.0,0.09928296,0.067756236,0.19814855,0.582921,0.428851,0.0,0.0,0.0,0.47844416,0.15769048,0.0,0.8371709,0.5681161,0.09008882,0.11946768,1.1433043,0.27227306,0.49815688,1.5505761,0.3689447,0.370813,0.44436145,0.16415957,0.45104328,0.21114412,0.0204857,0.10182335,0.0,0.70878524,0.0,0.28590694,0.0,0.0,0.042882264,0.678934,0.0,0.0,0.0,0.106072225,0.45750248,0.22194631,0.0,0.13289924,0.48820195,0.0,0.0,0.0,0.18325883,0.10113261,0.011581602,0.27262592,0.023184812,0.42329043,0.043966703,0.54483646,0.40811348,0.5653252,0.3795374,0.32601976,0.12774755,0.0,0.33829176,0.47405776,0.1926915,0.48457414,0.15839747,0.0,0.40793258,0.0,0.7370655,0.9017878,0.033547867,0.50440264,0.28538254,0.050670657,0.54981947,0.3513801,0.08558068,0.0,0.7296336,0.19766729,0.92730546,0.0,0.0,0.42690018,0.0,0.1881421,0.0,0.0,0.09306971,0.46576867,0.24870148,0.0,0.0,0.29208824,0.6340917,0.08728883,0.0,0.0,0.75880104,0.0653685,0.4133115,0.0,0.0,0.0,0.0,0.66928315,0.26614642,0.0,0.0
