Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120,node_121,node_122,node_123,node_124,node_125,node_126,node_127,node_128,node_129,node_130,node_131,node_132,node_133,node_134,node_135,node_136,node_137,node_138,node_139,node_140,node_141,node_142,node_143,node_144,node_145,node_146,node_147,node_148,node_149,node_150,node_151,node_152,node_153,node_154,node_155,node_156,node_157,node_158,node_159,node_160,node_161,node_162,node_163,node_164,node_165,node_166,node_167,node_168,node_169,node_170,node_171,node_172,node_173,node_174,node_175,node_176,node_177,node_178,node_179,node_180,node_181,node_182,node_183,node_184,node_185,node_186,node_187,node_188,node_189,node_190,node_191,node_192,node_193,node_194,node_195
61,0.55273014,0.20101918,0.60217845,0.0,1.1871322,0.46460405,0.42491707,0.96584195,0.0,0.26182738,0.0,0.5708052,0.5414683,0.0,0.92402625,0.002667889,0.0,0.25503436,0.23363435,1.1092927,0.0,0.0,0.18206196,0.048293557,0.31013483,0.3611668,0.07596886,1.1204726,0.0,0.0685268,0.42720455,0.40732467,0.14894,0.78835446,0.0,0.03227683,0.0485301,0.2798741,0.0,0.0,0.19351001,0.0,0.6375327,0.0,0.0,0.1530003,0.28890604,0.45686442,0.4398987,0.0,0.5209513,1.0079824,0.12564747,0.7554168,0.67322934,0.7169914,0.67556936,0.0,0.34542334,0.5807851,0.72254443,0.4423955,0.6338083,0.03186755,0.0,0.9179015,0.077040896,0.0,0.54325414,1.0434964,0.4557257,0.23381656,0.0,1.2423553,0.38126853,0.61680055,0.0,0.0,0.9239738,0.0,0.72557104,0.0,0.8315109,0.0,0.3017939,0.0,0.0,0.29806796,0.6049255,0.3975514,0.4526682,0.0,0.0,0.0,0.22546357,0.34710258,0.0,1.0493264,0.7095966,0.36371833,0.9120143,1.2984021,0.7046897,0.6192597,1.6598529,0.80667084,0.722533,0.21908128,0.0,0.81607413,0.399927,0.0,0.6535499,0.0,0.26581514,0.17514512,0.48200855,0.0,0.0,0.8605974,1.0675939,0.0,0.079373606,0.28831652,0.025575865,0.63393044,0.0810327,0.0,0.0,0.883154,0.0,0.16446544,0.0,0.21612564,0.9058011,0.38746405,0.07249032,0.0,0.5059236,0.462275,0.5227466,0.5860345,0.44855973,1.05124,0.5330479,0.10100512,0.0,0.24784884,0.7914821,0.10122064,0.8878868,0.6257771,0.0,0.34456065,0.0,0.13521343,1.1163753,0.24476857,0.86992675,0.17567657,0.19100897,0.31054118,0.014053974,0.27080175,0.0,0.13225354,0.12969673,1.0429113,0.0,0.0,0.6227675,0.0,0.0,0.0,0.0,0.679798,0.44978648,0.5801222,0.0,0.0,0.17096695,0.5922931,0.37874532,0.0,0.017981086,0.33563697,0.022646703,0.30850512,0.0,0.0,0.0,0.0,0.94584167,0.403484,0.0,0.0
84,0.84524035,0.25995523,0.4851018,0.0,0.7665581,0.43614,0.49712604,0.99159026,0.14708951,0.0,0.0,0.49958616,0.62512755,0.007896037,0.563357,0.32141042,0.0,0.11090854,0.3210498,0.89738894,0.0,0.0,0.13662283,0.0,0.6976037,0.38428608,0.32898617,0.913801,0.0,0.0,0.44970426,0.76387525,0.4072853,0.73643005,0.0,0.24470168,0.008101936,0.0,0.0,0.0,0.32826182,0.0,0.3371427,0.0,0.0,0.28607172,0.6833227,0.2933968,0.40066808,0.0,0.609255,0.86367583,0.44537368,1.0585059,1.0690107,0.6371178,0.4936255,0.0,0.6054404,0.36805063,0.91946006,0.0,0.45932359,0.081219256,0.0,0.60777456,0.41470665,0.0,0.9061825,1.1559957,0.39962888,0.40606266,0.0,1.1075529,0.35499823,0.4470579,0.33107308,0.0,1.0996159,0.0,1.0671464,0.1783333,0.95353127,0.16698453,0.45166063,0.0,0.1789165,0.29526484,0.84196764,1.0020719,0.0,0.0,0.0,0.11088964,0.10127598,0.10650881,0.0,0.8107746,0.7926463,0.28730014,0.6425124,1.2327306,0.86226934,0.45455837,1.3615992,0.90680844,0.5744924,0.8450135,0.018515632,0.9827941,0.6973638,0.0,0.62660015,0.01804461,0.4659456,0.6250447,0.26938647,0.0,0.0,0.2978483,0.5309005,0.0,0.0,0.3063024,0.0,0.7494547,0.0,0.0,0.0,1.0092912,0.0,0.256808,0.0,0.2554573,0.41301328,0.16859433,0.69391054,0.0,0.77456176,0.73907393,0.6696535,0.7894637,0.44204137,0.8863546,0.84336823,0.479161,0.0,0.2334347,0.37049547,0.16157334,0.5600947,0.41697899,0.0,0.0868673,0.0,0.6258893,1.429966,0.0,0.96969974,0.4965772,0.16535436,0.36236972,0.0,0.0,0.0,0.24749386,0.23678462,1.039203,0.065560535,0.0,0.5299722,0.0,0.0,0.032538462,0.0,0.25680578,0.95109665,0.5017097,0.0,0.0,0.07829098,0.13279545,0.31072232,0.0,0.0,0.789977,0.3755059,0.83986145,0.0,0.0,0.0,0.0,1.242363,0.5335207,0.0,0.0
110,0.63886005,0.42750195,0.6380277,0.0,0.68525404,0.40796438,0.4396628,1.1576338,0.0,0.0,0.0,0.6340301,0.48100892,0.0,0.7407259,0.3429582,0.0,0.4701314,0.43216106,0.9933288,0.0,0.0,0.10008621,0.0,0.30395722,0.47766477,0.36079088,1.0817908,0.0,0.038233824,0.5841364,0.4378604,0.15817317,0.75646,0.0,0.19522597,0.12804072,0.012861317,0.0,0.0,0.3090299,0.0,0.59885603,0.0,0.17081428,0.30168584,0.5456774,0.44055545,0.23563334,0.0,0.6740685,0.9763728,0.4071456,0.89637196,0.75423646,0.57133657,0.42579892,0.0,0.47275794,0.69346124,0.25791705,0.0,0.40310442,0.036786478,0.0,0.5813327,0.26866075,0.0,0.5233689,0.83004487,0.34357956,0.13934328,0.0,0.9204507,0.62222725,0.5422944,0.053555824,0.0,0.85559165,0.0,0.76377404,0.0,0.6956362,0.17109644,0.29348344,0.0,0.029474398,0.5859069,0.58124083,0.86928517,0.09303279,0.0,0.0,0.07721144,0.08307579,0.0,0.0,0.27529806,0.6078113,0.45959917,0.6926428,0.93846804,0.8817983,0.67183447,1.3090856,0.914387,0.52632296,0.34855238,0.03759073,1.0176002,0.29598907,0.069391124,0.4716075,0.20062114,0.2322598,0.79476833,0.7028134,0.0,0.0,0.69010675,0.5710937,0.0,0.0,0.0,0.0,0.43788,0.13498145,0.0,0.018165773,0.8616918,0.073315606,0.28257054,0.02618513,0.30606347,0.5583996,0.00074750744,0.60276055,0.0,0.45253348,0.4153599,0.3532244,0.707673,0.37580857,1.0165441,0.45042998,0.23961082,0.0,0.57370543,0.52332574,0.18565883,0.4574629,0.5255921,0.0,0.32074645,0.0,0.30466622,1.154171,0.18459061,0.84563845,0.34928533,0.07116669,0.3701427,0.0,0.33035344,0.0,0.016698673,0.47010282,0.8038594,0.0,0.0,0.24663402,0.0,0.0,0.0,0.0,0.7831635,0.48680124,0.7266237,0.0,0.0,0.1449133,0.38491258,0.28242648,0.0,0.0,0.26679695,0.3353883,0.22307491,0.0,0.0,0.06146321,0.0,0.87408125,0.26775345,0.0,0.0
128,0.7325368,0.44847658,0.6816045,0.0,0.8621026,0.6045141,0.39706692,0.82301825,0.29708245,0.0,0.0,0.9623672,0.2402291,0.0,0.5030637,0.40404886,0.0,0.5487149,0.581527,0.90888524,0.0,0.0,0.007989652,0.0,0.30833027,0.30826682,0.08361527,1.0826579,0.0,0.16902122,0.42697686,0.689084,0.46876034,0.6596147,0.0,0.25621182,0.0,0.0,0.0,0.0,0.5939312,0.0,0.41360933,0.0,0.21147133,0.18100187,0.6373701,0.4242311,0.3086344,0.0,0.61427385,0.71250236,0.11949776,0.909221,0.7001082,0.91679955,0.30466536,0.06498456,0.5624752,0.6560499,0.3381914,0.0,0.43676382,0.16577153,0.0,1.107326,0.26138753,0.0,1.0207632,0.7685371,0.6642061,0.250065,0.0,1.0672877,0.33452922,0.5886864,0.18441163,0.0,1.2273438,0.0,1.2807689,0.12114682,0.6699046,0.23296048,0.44384086,0.0,0.0,0.48016378,0.9611249,0.7558146,0.0,0.0,0.0,0.14649838,0.10161411,0.0,0.0,0.6778802,0.5521404,0.5072971,0.8680678,1.1667423,0.68133444,0.5076523,1.6295073,1.2059344,0.4904371,0.57930946,0.0,0.9171453,0.51542544,0.0,0.8576153,0.18225542,0.5391506,0.8269408,0.6848169,0.0,0.0,0.47763306,0.49593678,0.0,0.0,0.0,0.0,0.36862618,0.0,0.0,0.14299254,0.86026,0.0,0.61308396,0.0029387865,0.20840812,0.51951563,0.015719004,0.6856758,0.0,0.7084179,0.5347391,0.5523441,0.85237724,0.707032,0.90444905,0.66597,0.29480138,0.0,0.35052016,0.5872982,0.20586692,0.44516402,0.5443792,0.0,0.26815706,0.0,0.35448602,1.2241027,0.013612885,1.209584,0.6731419,0.06824289,0.0,0.0,0.1800762,0.0,0.3667582,0.28641784,0.87631434,0.0,0.0,0.4005865,0.0,0.15992068,0.092529215,0.0,0.48154497,0.7288881,0.70524055,0.0,0.0,0.11096356,0.5208517,0.23808664,0.0,0.0,0.5430017,0.5869898,0.6845783,0.0,0.0,0.0,0.0,1.0771136,0.3371474,0.0,0.0
134,0.7518037,0.38055864,0.56798697,0.0,0.83352506,0.38947296,0.36646613,0.95898765,0.06068404,0.0,0.0,0.5666215,0.31408128,0.0,0.57357347,0.32543066,0.0,0.21261369,0.45998162,0.9196159,0.0,0.0,0.0,0.0,0.38772824,0.34202844,0.41702938,0.9586636,0.0,0.106649764,0.29016355,0.6492228,0.2986315,0.8127807,0.0,0.30056536,0.09278152,0.0,0.0,0.0,0.3868363,0.0,0.58488107,0.0,0.20284845,0.24507773,0.53682154,0.34681553,0.37543526,0.0,0.5054506,0.7927602,0.19603084,0.79694825,0.7829746,0.49176773,0.24329497,0.08150914,0.55345047,0.41128072,0.16143805,0.0,0.19876577,0.08217247,0.0,0.7388741,0.17569646,0.0,0.8072186,0.8091861,0.50089794,0.06514895,0.0,1.0798959,0.45956704,0.5259196,0.0,0.0,0.98273605,0.0,1.0613668,0.013641138,0.656688,0.13868073,0.29721537,0.0,0.0,0.57592994,0.72611845,1.0265099,0.098915026,0.0,0.0,0.21213801,0.0,0.0,0.0,0.4615773,0.5441294,0.3434778,0.72555697,0.93931186,0.77653897,0.54364026,1.1203221,0.9849612,0.4330457,0.57710457,0.025419585,0.98737156,0.4464887,0.029441115,0.54023606,0.14171533,0.5059844,0.93422365,0.6116986,0.0,0.0,0.6507959,0.52632636,0.0,0.0,0.0,0.0,0.35711572,0.16322258,0.0,0.0,0.9305114,0.028907806,0.4266205,0.16527608,0.4846869,0.652521,0.11848102,0.70065284,0.0,0.41081244,0.53454494,0.5116079,0.8300817,0.42299196,1.0557778,0.46769562,0.5044467,0.0,0.45139673,0.48896745,0.12787847,0.5266398,0.38173413,0.0,0.23531985,0.0,0.3170455,1.0153558,0.26717088,1.1518584,0.37698174,0.08894331,0.20777415,0.0,0.267781,0.0,0.0295402,0.42656198,1.0927144,0.0,0.0,0.23763752,0.0,0.10163804,0.15176241,0.0,0.74229723,0.70263547,0.54221326,0.0,0.0,0.13224362,0.29620862,0.30713248,0.0,0.0,0.41188246,0.55585676,0.6494311,0.0,0.0,0.0,0.0,0.9682846,0.40251312,0.0,0.0
146,0.80448437,0.520989,0.5884118,0.0,0.87473077,0.35406375,0.35435826,0.9240668,0.0,0.0,0.0,0.53669167,0.42437214,0.0,0.6518351,0.3970777,0.0,0.2613165,0.28215742,0.8579179,0.0,0.0,0.10400997,0.0,0.35827574,0.26841387,0.360603,1.1694584,0.0,0.31595415,0.28426132,0.79539025,0.35883728,0.7855338,0.0,0.26997018,0.0,0.0,0.0,0.0,0.43429092,0.0,0.52986765,0.0,0.08872877,0.45706323,0.6470787,0.38413444,0.5581752,0.0,0.6389263,0.8614555,0.33954304,1.0173248,0.9086468,0.6632922,0.54450184,0.0,0.41901475,0.45297474,0.47753522,0.062253755,0.40131736,0.4359651,0.0,0.9134647,0.14017777,0.0,1.106258,0.9006351,0.41294128,0.4715065,0.0,1.0133984,0.61245227,0.52884203,0.0,0.0,1.0471619,0.0,1.0733697,0.0,1.0038044,0.0,0.4538304,0.0,0.04792661,0.50296766,0.8206602,0.7263835,0.08717938,0.0,0.0,0.2435854,0.018869713,0.08268781,0.0,0.693086,0.60198706,0.34710836,0.6712419,1.1337409,0.72892034,0.5505464,1.538426,0.78970075,0.58173746,0.60009956,0.20615302,0.9340559,0.5929271,0.0,0.5895977,0.0,0.34385252,0.679909,0.6992215,0.0,0.0,0.70279795,0.76150155,0.0,0.0,0.1133422,0.0,0.40682283,0.3226355,0.0,0.20042771,0.9008717,0.0,0.28462937,0.07289192,0.25060692,0.5355346,0.22021915,0.48075694,0.0,0.5681915,0.7049953,0.6897613,0.7757329,0.47919682,0.99834543,0.6353608,0.4950087,0.0,0.3182641,0.50563526,0.20343715,0.5988341,0.5116732,0.0,0.33462468,0.0,0.569704,1.1769457,0.25381845,1.2727996,0.42782137,0.15547663,0.39444423,0.0,0.17542888,0.0,0.2129573,0.22473548,0.99913746,0.0,0.0,0.48431134,0.0,0.0,0.15728599,0.0,0.70275855,0.5260199,0.55130506,0.0,0.0,0.18499087,0.45576227,0.40244973,0.0,0.0,0.67293096,0.4540456,0.7128273,0.0,0.0,0.0,0.0,0.98222864,0.4111292,0.0,0.0
177,0.36979058,0.4808727,0.5194802,0.0,0.569583,0.44552964,0.40061468,0.8623083,0.14525145,0.0,0.0,0.44985005,0.39338624,0.0,0.54554826,0.21775335,0.0,0.56693155,0.4999068,0.8842797,0.0,0.0,0.0,0.1372832,0.28882235,0.31126335,0.33933413,0.96616626,0.0,0.0,0.45031586,0.61375225,0.23730081,0.7184436,0.0,0.3058061,0.25642818,0.0,0.0,0.0,0.46226,0.0,0.44203162,0.0,0.009778172,0.20234933,0.3757958,0.28555483,0.30537754,0.0,0.57081604,0.5272507,0.385521,0.8164451,0.70296955,0.55543613,0.5000144,0.16934553,0.59904134,0.37714246,0.38385868,0.0,0.6773031,0.15661466,0.0,0.64468306,0.10620573,0.0,0.7462319,0.73376024,0.15346606,0.3365586,0.0,0.8720396,0.45244196,0.3134748,0.07967009,0.0,0.85989165,0.0,0.9142716,0.02609986,0.5061366,0.0742344,0.33195627,0.0,0.04021836,0.29986942,0.8493255,0.8039229,0.12384769,0.0,0.0,0.12520073,0.15135634,0.0,0.0,0.5302485,0.8618695,0.5958486,0.38338497,0.673244,0.87961787,0.34706584,1.4450979,0.97451895,0.53957105,0.46989065,0.0,0.6882204,0.36096713,0.0,0.40883502,0.112666436,0.45795846,0.49404907,0.4895716,0.0,0.0,0.1809816,0.4407731,0.0,0.0,0.013830084,0.0,0.6867441,0.19750519,0.0,0.0,0.64685494,0.0,0.3638392,0.20263746,0.38407728,0.16158277,0.098731436,0.5689898,0.0,0.69852597,0.25145522,0.5085366,0.36011088,0.32705554,0.8047038,0.46360472,0.45236078,0.0,0.37820032,0.2614759,0.094391175,0.22318444,0.21596049,0.0,0.259517,0.0,0.7299937,1.2291412,0.22399734,0.8879946,0.59422946,0.0,0.43679756,0.05655601,0.1558517,0.0,0.19888267,0.27372396,0.70801544,0.0,0.0,0.017955452,0.0,0.003985715,0.024293449,0.0,0.44860268,0.640626,0.61220837,0.0,0.0,0.023618001,0.4426621,0.017170612,0.0,0.0,0.6027653,0.2463751,0.5585625,0.0,0.0,0.0,0.0,0.7941257,0.54084605,0.0,0.0
179,0.74764746,0.15976359,0.58384943,0.0,0.878992,0.3936731,0.40048787,0.8419517,0.0,0.0,0.0,0.5900735,0.40016046,0.0,0.648611,0.21238767,0.0,0.43064183,0.43415138,1.0217395,0.0,0.0,0.0,0.0,0.31430832,0.5761265,0.43158546,0.9829002,0.0,0.0,0.29836664,0.68456924,0.22013423,0.76324266,0.0,0.1687708,0.31674194,0.06361674,0.0,0.0,0.40692547,0.0,0.7003615,0.0,0.0519417,0.3040028,0.5335922,0.36389437,0.29438972,0.0,0.5443739,0.9034972,0.3082263,0.9425353,0.98858345,0.6968074,0.46694,0.0,0.47416288,0.40166485,0.25377065,0.10476168,0.47291553,0.014368241,0.0,0.8600594,0.10007335,0.0,0.7419935,0.9490017,0.39641657,0.092114165,0.0,1.2384912,0.50362396,0.25123215,0.25705743,0.0,0.9039238,0.0,0.88962483,0.0,0.8855671,0.36384478,0.40969586,0.0,0.0,0.31924585,0.7127097,0.7850399,0.0,0.0,0.0,0.031656053,0.15104502,0.0,0.0,0.6495441,0.6633769,0.51695275,0.7366195,0.9756425,0.41117075,0.67142814,1.0678047,1.020712,0.6963749,0.52454185,0.0,0.9823149,0.36513564,0.0,0.59763247,0.0,0.54102063,0.8346527,0.57584906,0.0,0.0,0.7113897,0.4932363,0.0,0.0,0.10076518,0.0,0.6388858,0.25052926,0.0,0.0,0.9427775,0.03863893,0.367034,0.0,0.16539276,0.5282884,0.11676926,0.39437324,0.0,0.6802535,0.37637532,0.6620265,0.7499595,0.433754,1.0020975,0.6830159,0.51124394,0.0,0.35998565,0.4686403,0.15198664,0.5305164,0.4723977,0.0,0.2543114,0.017663745,0.3288517,1.22982,0.064599425,1.093475,0.5951811,0.30992156,0.34651676,0.0,0.1227386,0.0,0.0,0.3638418,0.9210737,0.0,0.0,0.30644923,0.0,0.0,0.3115742,0.0,0.54714775,0.6846823,0.7078057,0.0,0.0,0.07709529,0.39366674,0.47771704,0.0,0.0,0.3883919,0.581325,0.29431376,0.0,0.0,0.036391836,0.0,0.9207479,0.28720897,0.0,0.0
181,0.501606,0.21666543,0.6751485,0.0,0.7329088,0.43485358,0.4031399,0.8762139,0.0,0.0,0.0,0.3247048,0.43853247,0.0,0.59489805,0.15139389,0.03015949,0.40984827,0.31910703,0.8893953,0.0,0.0,0.0,0.0,0.21904607,0.43436643,0.57783145,0.97258574,0.0,0.0,0.20342106,0.5713162,0.22189711,0.87807244,0.0,0.19303904,0.32472917,0.0,0.0,0.0,0.48221278,0.0,0.72174066,0.0,0.08216068,0.27148533,0.49480316,0.29430836,0.2950239,0.0,0.6208356,0.55516106,0.34516382,0.8702261,1.0158639,0.5541223,0.5325667,0.07156409,0.6978204,0.2960697,0.1689912,0.06564324,0.4440682,0.0324646,0.0,0.6628581,0.0,0.0,0.7737774,0.7938042,0.35698822,0.0,0.0,1.1272315,0.35935143,0.20509426,0.06601462,0.0,0.9556168,0.0,0.76709783,0.0,0.68163043,0.2726188,0.19015983,0.0,0.0,0.40067065,0.8285098,0.86680907,0.09274393,0.1587343,0.0,0.049960006,0.108610876,0.0,0.0,0.5025172,0.6209846,0.55130696,0.56189156,0.6522458,0.77175486,0.56461847,1.0764335,0.8957839,0.6018266,0.47909185,0.0,0.9430095,0.29870534,0.0,0.47406808,0.0,0.6281112,0.7714297,0.5357838,0.0,0.0,0.567005,0.37381586,0.0,0.0,0.14938185,0.0,0.7653571,0.16101862,0.0,0.0,0.7332708,0.035864174,0.34466642,0.0,0.25745827,0.37642056,0.03569655,0.51422304,0.0,0.6099042,0.3204145,0.5866696,0.659724,0.39451984,1.0153004,0.37752664,0.6186429,0.0,0.54056364,0.37362468,0.07076406,0.26187503,0.24899039,0.0,0.23513038,0.0,0.58795804,1.161424,0.05943389,1.0712911,0.4636758,0.10246182,0.40096247,0.0,0.08261722,0.0,0.0,0.24072865,0.85501856,0.0,0.0,0.16456969,0.0,0.031141477,0.2324179,0.0,0.47678053,0.6378085,0.6675245,0.06874654,0.0,0.0,0.40041167,0.27450392,0.0,0.0,0.36493623,0.4104914,0.4161187,0.0,0.0,0.0,0.0,0.7689781,0.5425562,0.0,0.0
184,0.53515846,0.3251877,0.6055005,0.0,0.83872944,0.5496037,0.5310356,0.77852124,0.0,0.0,0.0,0.51716304,0.30508292,0.0,0.5225213,0.1007338,0.0,0.4225197,0.5050502,1.1009734,0.0,0.0,0.0,0.0,0.51238334,0.5349674,0.44313058,1.0294938,0.0,0.060012434,0.37139317,0.46712795,0.28611755,0.77152497,0.0,0.31374884,0.21097799,0.20570785,0.0,0.0,0.4886825,0.0,0.46461385,0.0,0.0,0.0,0.4972925,0.43689775,0.0065759365,0.0,0.628123,0.72946686,0.3050503,0.57283777,0.6455442,0.45607775,0.32536837,0.11417319,0.65182775,0.5015084,0.26557717,0.0,0.3576365,0.0,0.0,0.3914399,0.2773323,0.0,0.47047207,0.7882519,0.09580536,0.0,0.0,1.0495951,0.4411926,0.3314677,0.08630183,0.0,0.8991521,0.0,0.96266866,0.0,0.58110625,0.21353027,0.12471494,0.0,0.0,0.3450733,0.52250487,0.9245158,0.0034241267,0.0,0.0,0.018497001,0.18476298,0.0,0.0,0.23847392,0.64725775,0.54677224,0.49811107,0.7442219,0.7456506,0.68715966,0.99673104,0.7977125,0.5447779,0.36500058,0.0,0.95727676,0.19923003,0.0,0.42316657,0.25663728,0.58751523,0.6551308,0.5387103,0.0,0.0,0.39241955,0.21214087,0.0,0.18701848,0.0036068559,0.0,0.47747055,0.19615088,0.091481484,0.1331087,0.7035468,0.011788186,0.3547036,0.0873196,0.45538586,0.4923187,0.14851509,0.6318049,0.0,0.51771283,0.32582772,0.3760888,0.6724854,0.40458378,0.9826509,0.36976743,0.4855202,0.0,0.5370759,0.32727483,0.04579102,0.23242989,0.31958777,0.0,0.22015825,0.0,0.651917,1.1584868,0.24509977,0.99479616,0.35833064,0.06380115,0.44772375,0.023300685,0.13444568,0.0,0.023717092,0.37357175,0.71213776,0.0,0.0,0.04016705,0.0,0.0,0.0,0.0,0.45260018,0.67459655,0.57708263,0.1814155,0.0,0.0026987353,0.20081468,0.13251261,0.0,0.0,0.28479457,0.33646768,0.44735432,0.0,0.0,0.0,0.0,1.0338038,0.3216274,0.0,0.0
