Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
2,4.168168e-09,0.9993655,0.00012332844,3.525331e-05,5.300245e-05,5.5208835e-05,9.828856e-06,3.5672776e-05,0.0003198997,2.377041e-06
5,9.669703e-10,0.9988464,5.041023e-05,3.5502104e-05,8.0424135e-05,5.47403e-05,3.6743012e-07,0.00085991994,6.0122922e-05,1.2026649e-05
14,8.06469e-10,0.9994592,5.09119e-06,0.00016328292,1.6409872e-06,2.1135387e-05,1.4112022e-06,3.177321e-07,0.00034497652,3.104824e-06
29,1.2989969e-09,0.9986507,1.4228348e-05,8.272444e-05,1.9190984e-06,0.00012590799,3.5189898e-06,4.791244e-07,0.0011199636,5.6919845e-07
31,5.5174585e-08,0.997095,1.932986e-05,0.0010227242,0.00014276677,0.00038858087,1.0282786e-05,1.5654932e-05,0.0007365872,0.00056896557
37,1.9086577e-09,0.9993179,5.5246046e-06,4.9050635e-05,2.4641144e-05,5.2050855e-05,2.5408297e-06,1.544266e-06,0.00052924996,1.7442004e-05
39,6.908366e-09,0.9984794,2.624417e-05,0.000120066536,5.498158e-05,4.445276e-05,2.906863e-05,1.5107677e-06,0.0012308058,1.3493232e-05
40,5.547935e-08,0.9986443,2.403755e-05,0.00012601407,6.240535e-05,0.00018304105,7.4207266e-05,4.320881e-06,0.00084468466,3.6844063e-05
46,1.4646346e-09,0.99561846,5.76742e-05,0.0015812168,0.0002045237,0.00016647953,1.0729951e-06,1.6558308e-05,0.0022778783,7.613263e-05
57,8.5059665e-10,0.99971694,3.1513126e-05,2.9368366e-05,1.4830739e-05,2.5076652e-05,6.7178775e-07,5.2824253e-05,0.00012502694,3.723286e-06
74,1.5863186e-08,0.9980697,5.292411e-06,7.9097146e-05,7.8774276e-05,0.00010312435,1.9691597e-05,5.8941276e-07,0.0015513484,9.240579e-05
89,1.0589945e-08,0.9988072,0.00012967442,1.5954369e-05,0.0006041337,3.6565747e-05,6.690605e-05,4.190656e-05,0.00029071892,7.002942e-06
94,5.0226445e-09,0.99109143,2.8770124e-05,0.000119075776,0.00022344197,3.751841e-05,4.880265e-05,1.6595162e-07,0.008442855,7.859068e-06
96,6.957724e-07,0.9296243,0.0001571013,0.009682022,0.005582607,0.0040487736,1.6593955e-05,0.00096936896,0.032062847,0.017855765
107,4.508771e-06,0.9318469,0.00035739297,2.9611021e-05,0.0033580177,0.0019478645,0.05039238,1.796359e-05,0.011942926,0.00010249885
135,4.5583756e-10,0.999241,1.1219676e-05,0.00018377222,5.2886257e-06,1.0083249e-05,7.3955573e-07,1.5074149e-06,0.0005409707,5.3685603e-06
137,1.7101787e-09,0.9996953,3.519956e-05,4.378928e-06,2.9433424e-05,3.688379e-05,2.2283954e-05,4.276679e-06,0.00017110183,1.1782163e-06
